,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
"Cultivo de cereales, oleaginosas y forrajeras",0.3255388235736012,0.3255388235736012,0.3255388235736012,0.3255388235736012,0.3255388235736012,0.3255388235736012,0.3255388235736012,0.3255388235736012,0.3255388235736012,0.3255388235736012,0.1647636751650472,0.1647636751650472,0.1647636751650472,0.1647636751650472,0.1647636751650472,0.1647636751650472,0.1647636751650472,0.1647636751650472,0.1647636751650472,0.1647636751650472,0.0025363104458886454,0.0025363104458886454,0.0025363104458886454,0.0025363104458886454,0.0025363104458886454,0.0025363104458886454,0.0025363104458886454,0.0025363104458886454,0.0025363104458886454,0.0025363104458886454,0.0005749527617338046,0.0005749527617338046,0.0005749527617338046,0.0005749527617338046,0.0005749527617338046,0.0005749527617338046,0.0005749527617338046,0.0005749527617338046,0.0005749527617338046,0.0005749527617338046,0.0017292848261352134,0.0017292848261352134,0.0017292848261352134,0.0017292848261352134,0.0017292848261352134,0.0017292848261352134,0.0017292848261352134,0.0017292848261352134,0.0017292848261352134,0.0017292848261352134,1.3444687274599687e-05,1.3444687274599687e-05,1.3444687274599687e-05,1.3444687274599687e-05,1.3444687274599687e-05,1.3444687274599687e-05,1.3444687274599687e-05,1.3444687274599687e-05,1.3444687274599687e-05,1.3444687274599687e-05,0.0001750307594194922,0.0001750307594194922,0.0001750307594194922,0.0001750307594194922,0.0001750307594194922,0.0001750307594194922,0.0001750307594194922,0.0001750307594194922,0.0001750307594194922,0.0001750307594194922,7.62818319621772e-05,7.62818319621772e-05,7.62818319621772e-05,7.62818319621772e-05,7.62818319621772e-05,7.62818319621772e-05,7.62818319621772e-05,7.62818319621772e-05,7.62818319621772e-05,7.62818319621772e-05,6.880929053210139e-05,6.880929053210139e-05,6.880929053210139e-05,6.880929053210139e-05,6.880929053210139e-05,6.880929053210139e-05,6.880929053210139e-05,6.880929053210139e-05,6.880929053210139e-05,6.880929053210139e-05,0.022705218588070508,0.022705218588070508,0.022705218588070508,0.022705218588070508,0.022705218588070508,0.022705218588070508,0.022705218588070508,0.022705218588070508,0.022705218588070508,0.022705218588070508,0.007402735451678133,0.007402735451678133,0.007402735451678133,0.007402735451678133,0.007402735451678133,0.007402735451678133,0.007402735451678133,0.007402735451678133,0.007402735451678133,0.007402735451678133,0.0019595265515981453,0.0019595265515981453,0.0019595265515981453,0.0019595265515981453,0.0019595265515981453,0.0019595265515981453,0.0019595265515981453,0.0019595265515981453,0.0019595265515981453,0.0019595265515981453,8.394116459697898e-05,8.394116459697898e-05,8.394116459697898e-05,8.394116459697898e-05,8.394116459697898e-05,8.394116459697898e-05,8.394116459697898e-05,8.394116459697898e-05,8.394116459697898e-05,8.394116459697898e-05,1.1137610655964636e-05,1.1137610655964636e-05,1.1137610655964636e-05,1.1137610655964636e-05,1.1137610655964636e-05,1.1137610655964636e-05,1.1137610655964636e-05,1.1137610655964636e-05,1.1137610655964636e-05,1.1137610655964636e-05,1.077568947405183e-05,1.077568947405183e-05,1.077568947405183e-05,1.077568947405183e-05,1.077568947405183e-05,1.077568947405183e-05,1.077568947405183e-05,1.077568947405183e-05,1.077568947405183e-05,1.077568947405183e-05,0.002708954589936141,0.002708954589936141,0.002708954589936141,0.002708954589936141,0.002708954589936141,0.002708954589936141,0.002708954589936141,0.002708954589936141,0.002708954589936141,0.002708954589936141,0.07705970307558818,0.07705970307558818,0.07705970307558818,0.07705970307558818,0.07705970307558818,0.07705970307558818,0.07705970307558818,0.07705970307558818,0.07705970307558818,0.07705970307558818,0.008867461338368798,0.008867461338368798,0.008867461338368798,0.008867461338368798,0.008867461338368798,0.008867461338368798,0.008867461338368798,0.008867461338368798,0.008867461338368798,0.008867461338368798,0.008929914962574337,0.008929914962574337,0.008929914962574337,0.008929914962574337,0.008929914962574337,0.008929914962574337,0.008929914962574337,0.008929914962574337,0.008929914962574337,0.008929914962574337,2.6041460721160092e-05,2.6041460721160092e-05,2.6041460721160092e-05,2.6041460721160092e-05,2.6041460721160092e-05,2.6041460721160092e-05,2.6041460721160092e-05,2.6041460721160092e-05,2.6041460721160092e-05,2.6041460721160092e-05
"Cultivo de hortalizas, legumbres, flores y plantas ornamentales",0.33064150469985787,0.33064150469985787,0.33064150469985787,0.33064150469985787,0.33064150469985787,0.33064150469985787,0.33064150469985787,0.33064150469985787,0.33064150469985787,0.33064150469985787,0.09917666091940891,0.09917666091940891,0.09917666091940891,0.09917666091940891,0.09917666091940891,0.09917666091940891,0.09917666091940891,0.09917666091940891,0.09917666091940891,0.09917666091940891,0.04903012774335469,0.04903012774335469,0.04903012774335469,0.04903012774335469,0.04903012774335469,0.04903012774335469,0.04903012774335469,0.04903012774335469,0.04903012774335469,0.04903012774335469,0.0053986000259076405,0.0053986000259076405,0.0053986000259076405,0.0053986000259076405,0.0053986000259076405,0.0053986000259076405,0.0053986000259076405,0.0053986000259076405,0.0053986000259076405,0.0053986000259076405,0.029906549993841125,0.029906549993841125,0.029906549993841125,0.029906549993841125,0.029906549993841125,0.029906549993841125,0.029906549993841125,0.029906549993841125,0.029906549993841125,0.029906549993841125,0.0023551962862189413,0.0023551962862189413,0.0023551962862189413,0.0023551962862189413,0.0023551962862189413,0.0023551962862189413,0.0023551962862189413,0.0023551962862189413,0.0023551962862189413,0.0023551962862189413,0.006810300914183998,0.006810300914183998,0.006810300914183998,0.006810300914183998,0.006810300914183998,0.006810300914183998,0.006810300914183998,0.006810300914183998,0.006810300914183998,0.006810300914183998,0.0032907992872033276,0.0032907992872033276,0.0032907992872033276,0.0032907992872033276,0.0032907992872033276,0.0032907992872033276,0.0032907992872033276,0.0032907992872033276,0.0032907992872033276,0.0032907992872033276,0.0004868896507081999,0.0004868896507081999,0.0004868896507081999,0.0004868896507081999,0.0004868896507081999,0.0004868896507081999,0.0004868896507081999,0.0004868896507081999,0.0004868896507081999,0.0004868896507081999,8.731610989798355e-08,8.731610989798355e-08,8.731610989798355e-08,8.731610989798355e-08,8.731610989798355e-08,8.731610989798355e-08,8.731610989798355e-08,8.731610989798355e-08,8.731610989798355e-08,8.731610989798355e-08,0.0002810238717509961,0.0002810238717509961,0.0002810238717509961,0.0002810238717509961,0.0002810238717509961,0.0002810238717509961,0.0002810238717509961,0.0002810238717509961,0.0002810238717509961,0.0002810238717509961,0.00020924769432717483,0.00020924769432717483,0.00020924769432717483,0.00020924769432717483,0.00020924769432717483,0.00020924769432717483,0.00020924769432717483,0.00020924769432717483,0.00020924769432717483,0.00020924769432717483,0.00015686867451680797,0.00015686867451680797,0.00015686867451680797,0.00015686867451680797,0.00015686867451680797,0.00015686867451680797,0.00015686867451680797,0.00015686867451680797,0.00015686867451680797,0.00015686867451680797,0.023118715021097636,0.023118715021097636,0.023118715021097636,0.023118715021097636,0.023118715021097636,0.023118715021097636,0.023118715021097636,0.023118715021097636,0.023118715021097636,0.023118715021097636,0.0377132283542192,0.0377132283542192,0.0377132283542192,0.0377132283542192,0.0377132283542192,0.0377132283542192,0.0377132283542192,0.0377132283542192,0.0377132283542192,0.0377132283542192,0.003627356382573943,0.003627356382573943,0.003627356382573943,0.003627356382573943,0.003627356382573943,0.003627356382573943,0.003627356382573943,0.003627356382573943,0.003627356382573943,0.003627356382573943,0.0006306725124805013,0.0006306725124805013,0.0006306725124805013,0.0006306725124805013,0.0006306725124805013,0.0006306725124805013,0.0006306725124805013,0.0006306725124805013,0.0006306725124805013,0.0006306725124805013,0.000505916270054918,0.000505916270054918,0.000505916270054918,0.000505916270054918,0.000505916270054918,0.000505916270054918,0.000505916270054918,0.000505916270054918,0.000505916270054918,0.000505916270054918,2.1770832736578427e-05,2.1770832736578427e-05,2.1770832736578427e-05,2.1770832736578427e-05,2.1770832736578427e-05,2.1770832736578427e-05,2.1770832736578427e-05,2.1770832736578427e-05,2.1770832736578427e-05,2.1770832736578427e-05,2.9952505853358957e-05,2.9952505853358957e-05,2.9952505853358957e-05,2.9952505853358957e-05,2.9952505853358957e-05,2.9952505853358957e-05,2.9952505853358957e-05,2.9952505853358957e-05,2.9952505853358957e-05,2.9952505853358957e-05
Cultivo de frutas y nueces,0.3252032520325132,0.3252032520325132,0.3252032520325132,0.3252032520325132,0.3252032520325132,0.3252032520325132,0.3252032520325132,0.3252032520325132,0.3252032520325132,0.3252032520325132,0.1244830918393891,0.1244830918393891,0.1244830918393891,0.1244830918393891,0.1244830918393891,0.1244830918393891,0.1244830918393891,0.1244830918393891,0.1244830918393891,0.1244830918393891,0.041420094102040395,0.041420094102040395,0.041420094102040395,0.041420094102040395,0.041420094102040395,0.041420094102040395,0.041420094102040395,0.041420094102040395,0.041420094102040395,0.041420094102040395,0.0005717329543575289,0.0005717329543575289,0.0005717329543575289,0.0005717329543575289,0.0005717329543575289,0.0005717329543575289,0.0005717329543575289,0.0005717329543575289,0.0005717329543575289,0.0005717329543575289,0.0005504590646188134,0.0005504590646188134,0.0005504590646188134,0.0005504590646188134,0.0005504590646188134,0.0005504590646188134,0.0005504590646188134,0.0005504590646188134,0.0005504590646188134,0.0005504590646188134,0.02765165427349725,0.02765165427349725,0.02765165427349725,0.02765165427349725,0.02765165427349725,0.02765165427349725,0.02765165427349725,0.02765165427349725,0.02765165427349725,0.02765165427349725,0.07208840316252907,0.07208840316252907,0.07208840316252907,0.07208840316252907,0.07208840316252907,0.07208840316252907,0.07208840316252907,0.07208840316252907,0.07208840316252907,0.07208840316252907,0.0006143376637179898,0.0006143376637179898,0.0006143376637179898,0.0006143376637179898,0.0006143376637179898,0.0006143376637179898,0.0006143376637179898,0.0006143376637179898,0.0006143376637179898,0.0006143376637179898,0.0005444695436507274,0.0005444695436507274,0.0005444695436507274,0.0005444695436507274,0.0005444695436507274,0.0005444695436507274,0.0005444695436507274,0.0005444695436507274,0.0005444695436507274,0.0005444695436507274,5.854731006671443e-05,5.854731006671443e-05,5.854731006671443e-05,5.854731006671443e-05,5.854731006671443e-05,5.854731006671443e-05,5.854731006671443e-05,5.854731006671443e-05,5.854731006671443e-05,5.854731006671443e-05,0.007182134731120726,0.007182134731120726,0.007182134731120726,0.007182134731120726,0.007182134731120726,0.007182134731120726,0.007182134731120726,0.007182134731120726,0.007182134731120726,0.007182134731120726,0.0002222547646146822,0.0002222547646146822,0.0002222547646146822,0.0002222547646146822,0.0002222547646146822,0.0002222547646146822,0.0002222547646146822,0.0002222547646146822,0.0002222547646146822,0.0002222547646146822,0.000646367816914406,0.000646367816914406,0.000646367816914406,0.000646367816914406,0.000646367816914406,0.000646367816914406,0.000646367816914406,0.000646367816914406,0.000646367816914406,0.000646367816914406,0.0001107158527524632,0.0001107158527524632,0.0001107158527524632,0.0001107158527524632,0.0001107158527524632,0.0001107158527524632,0.0001107158527524632,0.0001107158527524632,0.0001107158527524632,0.0001107158527524632,0.002112525660291631,0.002112525660291631,0.002112525660291631,0.002112525660291631,0.002112525660291631,0.002112525660291631,0.002112525660291631,0.002112525660291631,0.002112525660291631,0.002112525660291631,0.0006580992866878077,0.0006580992866878077,0.0006580992866878077,0.0006580992866878077,0.0006580992866878077,0.0006580992866878077,0.0006580992866878077,0.0006580992866878077,0.0006580992866878077,0.0006580992866878077,4.184765465264917e-05,4.184765465264917e-05,4.184765465264917e-05,4.184765465264917e-05,4.184765465264917e-05,4.184765465264917e-05,4.184765465264917e-05,4.184765465264917e-05,4.184765465264917e-05,4.184765465264917e-05,7.399031098920261e-05,7.399031098920261e-05,7.399031098920261e-05,7.399031098920261e-05,7.399031098920261e-05,7.399031098920261e-05,7.399031098920261e-05,7.399031098920261e-05,7.399031098920261e-05,7.399031098920261e-05,5.2378763659710614e-05,5.2378763659710614e-05,5.2378763659710614e-05,5.2378763659710614e-05,5.2378763659710614e-05,5.2378763659710614e-05,5.2378763659710614e-05,5.2378763659710614e-05,5.2378763659710614e-05,5.2378763659710614e-05,5.825095621414533e-05,5.825095621414533e-05,5.825095621414533e-05,5.825095621414533e-05,5.825095621414533e-05,5.825095621414533e-05,5.825095621414533e-05,5.825095621414533e-05,5.825095621414533e-05,5.825095621414533e-05
Cultivos industriales,0.3258605624908206,0.3258605624908206,0.3258605624908206,0.3258605624908206,0.3258605624908206,0.3258605624908206,0.3258605624908206,0.3258605624908206,0.3258605624908206,0.3258605624908206,0.16585057629368016,0.16585057629368016,0.16585057629368016,0.16585057629368016,0.16585057629368016,0.16585057629368016,0.16585057629368016,0.16585057629368016,0.16585057629368016,0.16585057629368016,0.0033657230412931227,0.0033657230412931227,0.0033657230412931227,0.0033657230412931227,0.0033657230412931227,0.0033657230412931227,0.0033657230412931227,0.0033657230412931227,0.0033657230412931227,0.0033657230412931227,0.002380540142055132,0.002380540142055132,0.002380540142055132,0.002380540142055132,0.002380540142055132,0.002380540142055132,0.002380540142055132,0.002380540142055132,0.002380540142055132,0.002380540142055132,0.0026539497236521825,0.0026539497236521825,0.0026539497236521825,0.0026539497236521825,0.0026539497236521825,0.0026539497236521825,0.0026539497236521825,0.0026539497236521825,0.0026539497236521825,0.0026539497236521825,0.0015643494418959847,0.0015643494418959847,0.0015643494418959847,0.0015643494418959847,0.0015643494418959847,0.0015643494418959847,0.0015643494418959847,0.0015643494418959847,0.0015643494418959847,0.0015643494418959847,0.00019066845893256357,0.00019066845893256357,0.00019066845893256357,0.00019066845893256357,0.00019066845893256357,0.00019066845893256357,0.00019066845893256357,0.00019066845893256357,0.00019066845893256357,0.00019066845893256357,0.00018905449745698633,0.00018905449745698633,0.00018905449745698633,0.00018905449745698633,0.00018905449745698633,0.00018905449745698633,0.00018905449745698633,0.00018905449745698633,0.00018905449745698633,0.00018905449745698633,0.011259496346749387,0.011259496346749387,0.011259496346749387,0.011259496346749387,0.011259496346749387,0.011259496346749387,0.011259496346749387,0.011259496346749387,0.011259496346749387,0.011259496346749387,0.009459344836515449,0.009459344836515449,0.009459344836515449,0.009459344836515449,0.009459344836515449,0.009459344836515449,0.009459344836515449,0.009459344836515449,0.009459344836515449,0.009459344836515449,0.0004741023645227216,0.0004741023645227216,0.0004741023645227216,0.0004741023645227216,0.0004741023645227216,0.0004741023645227216,0.0004741023645227216,0.0004741023645227216,0.0004741023645227216,0.0004741023645227216,0.002379637369509524,0.002379637369509524,0.002379637369509524,0.002379637369509524,0.002379637369509524,0.002379637369509524,0.002379637369509524,0.002379637369509524,0.002379637369509524,0.002379637369509524,0.008353222686885431,0.008353222686885431,0.008353222686885431,0.008353222686885431,0.008353222686885431,0.008353222686885431,0.008353222686885431,0.008353222686885431,0.008353222686885431,0.008353222686885431,0.0011951182233183033,0.0011951182233183033,0.0011951182233183033,0.0011951182233183033,0.0011951182233183033,0.0011951182233183033,0.0011951182233183033,0.0011951182233183033,0.0011951182233183033,0.0011951182233183033,0.04227088177752858,0.04227088177752858,0.04227088177752858,0.04227088177752858,0.04227088177752858,0.04227088177752858,0.04227088177752858,0.04227088177752858,0.04227088177752858,0.04227088177752858,0.03360734072026528,0.03360734072026528,0.03360734072026528,0.03360734072026528,0.03360734072026528,0.03360734072026528,0.03360734072026528,0.03360734072026528,0.03360734072026528,0.03360734072026528,1.0524283977630944e-05,1.0524283977630944e-05,1.0524283977630944e-05,1.0524283977630944e-05,1.0524283977630944e-05,1.0524283977630944e-05,1.0524283977630944e-05,1.0524283977630944e-05,1.0524283977630944e-05,1.0524283977630944e-05,0.0005496762735202054,0.0005496762735202054,0.0005496762735202054,0.0005496762735202054,0.0005496762735202054,0.0005496762735202054,0.0005496762735202054,0.0005496762735202054,0.0005496762735202054,0.0005496762735202054,0.041521085608842156,0.041521085608842156,0.041521085608842156,0.041521085608842156,0.041521085608842156,0.041521085608842156,0.041521085608842156,0.041521085608842156,0.041521085608842156,0.041521085608842156,0.0013309078499057492,0.0013309078499057492,0.0013309078499057492,0.0013309078499057492,0.0013309078499057492,0.0013309078499057492,0.0013309078499057492,0.0013309078499057492,0.0013309078499057492,0.0013309078499057492
Producción de semillas,0.32591023189312285,0.32591023189312285,0.32591023189312285,0.32591023189312285,0.32591023189312285,0.32591023189312285,0.32591023189312285,0.32591023189312285,0.32591023189312285,0.32591023189312285,0.16515494344171433,0.16515494344171433,0.16515494344171433,0.16515494344171433,0.16515494344171433,0.16515494344171433,0.16515494344171433,0.16515494344171433,0.16515494344171433,0.16515494344171433,0.12756800201036977,0.12756800201036977,0.12756800201036977,0.12756800201036977,0.12756800201036977,0.12756800201036977,0.12756800201036977,0.12756800201036977,0.12756800201036977,0.12756800201036977,0.001201314601639858,0.001201314601639858,0.001201314601639858,0.001201314601639858,0.001201314601639858,0.001201314601639858,0.001201314601639858,0.001201314601639858,0.001201314601639858,0.001201314601639858,0.0018714008094056211,0.0018714008094056211,0.0018714008094056211,0.0018714008094056211,0.0018714008094056211,0.0018714008094056211,0.0018714008094056211,0.0018714008094056211,0.0018714008094056211,0.0018714008094056211,0.0003005566254099534,0.0003005566254099534,0.0003005566254099534,0.0003005566254099534,0.0003005566254099534,0.0003005566254099534,0.0003005566254099534,0.0003005566254099534,0.0003005566254099534,0.0003005566254099534,0.0006391096865288048,0.0006391096865288048,0.0006391096865288048,0.0006391096865288048,0.0006391096865288048,0.0006391096865288048,0.0006391096865288048,0.0006391096865288048,0.0006391096865288048,0.0006391096865288048,0.003426449909271767,0.003426449909271767,0.003426449909271767,0.003426449909271767,0.003426449909271767,0.003426449909271767,0.003426449909271767,0.003426449909271767,0.003426449909271767,0.003426449909271767,0.0015394778081878613,0.0015394778081878613,0.0015394778081878613,0.0015394778081878613,0.0015394778081878613,0.0015394778081878613,0.0015394778081878613,0.0015394778081878613,0.0015394778081878613,0.0015394778081878613,0.0002470778749374958,0.0002470778749374958,0.0002470778749374958,0.0002470778749374958,0.0002470778749374958,0.0002470778749374958,0.0002470778749374958,0.0002470778749374958,0.0002470778749374958,0.0002470778749374958,0.005871187296802027,0.005871187296802027,0.005871187296802027,0.005871187296802027,0.005871187296802027,0.005871187296802027,0.005871187296802027,0.005871187296802027,0.005871187296802027,0.005871187296802027,0.016473168816033557,0.016473168816033557,0.016473168816033557,0.016473168816033557,0.016473168816033557,0.016473168816033557,0.016473168816033557,0.016473168816033557,0.016473168816033557,0.016473168816033557,0.005210107380548834,0.005210107380548834,0.005210107380548834,0.005210107380548834,0.005210107380548834,0.005210107380548834,0.005210107380548834,0.005210107380548834,0.005210107380548834,0.005210107380548834,0.0003706536863434806,0.0003706536863434806,0.0003706536863434806,0.0003706536863434806,0.0003706536863434806,0.0003706536863434806,0.0003706536863434806,0.0003706536863434806,0.0003706536863434806,0.0003706536863434806,1.5656417606813022e-05,1.5656417606813022e-05,1.5656417606813022e-05,1.5656417606813022e-05,1.5656417606813022e-05,1.5656417606813022e-05,1.5656417606813022e-05,1.5656417606813022e-05,1.5656417606813022e-05,1.5656417606813022e-05,2.256058435623487e-05,2.256058435623487e-05,2.256058435623487e-05,2.256058435623487e-05,2.256058435623487e-05,2.256058435623487e-05,2.256058435623487e-05,2.256058435623487e-05,2.256058435623487e-05,2.256058435623487e-05,1.1846891756484013e-05,1.1846891756484013e-05,1.1846891756484013e-05,1.1846891756484013e-05,1.1846891756484013e-05,1.1846891756484013e-05,1.1846891756484013e-05,1.1846891756484013e-05,1.1846891756484013e-05,1.1846891756484013e-05,5.337280617467854e-07,5.337280617467854e-07,5.337280617467854e-07,5.337280617467854e-07,5.337280617467854e-07,5.337280617467854e-07,5.337280617467854e-07,5.337280617467854e-07,5.337280617467854e-07,5.337280617467854e-07,2.0847505943777378e-07,2.0847505943777378e-07,2.0847505943777378e-07,2.0847505943777378e-07,2.0847505943777378e-07,2.0847505943777378e-07,2.0847505943777378e-07,2.0847505943777378e-07,2.0847505943777378e-07,2.0847505943777378e-07,5.101802535989464e-07,5.101802535989464e-07,5.101802535989464e-07,5.101802535989464e-07,5.101802535989464e-07,5.101802535989464e-07,5.101802535989464e-07,5.101802535989464e-07,5.101802535989464e-07,5.101802535989464e-07
"Cría de ganado y producción de leche, lana y pelos",0.3304036585025427,0.3304036585025427,0.3304036585025427,0.3304036585025427,0.3304036585025427,0.3304036585025427,0.3304036585025427,0.3304036585025427,0.3304036585025427,0.3304036585025427,0.16890873605075463,0.16890873605075463,0.16890873605075463,0.16890873605075463,0.16890873605075463,0.16890873605075463,0.16890873605075463,0.16890873605075463,0.16890873605075463,0.16890873605075463,0.0028535003188334684,0.0028535003188334684,0.0028535003188334684,0.0028535003188334684,0.0028535003188334684,0.0028535003188334684,0.0028535003188334684,0.0028535003188334684,0.0028535003188334684,0.0028535003188334684,0.02790699868475688,0.02790699868475688,0.02790699868475688,0.02790699868475688,0.02790699868475688,0.02790699868475688,0.02790699868475688,0.02790699868475688,0.02790699868475688,0.02790699868475688,0.0004572234568955835,0.0004572234568955835,0.0004572234568955835,0.0004572234568955835,0.0004572234568955835,0.0004572234568955835,0.0004572234568955835,0.0004572234568955835,0.0004572234568955835,0.0004572234568955835,6.855428880125913e-05,6.855428880125913e-05,6.855428880125913e-05,6.855428880125913e-05,6.855428880125913e-05,6.855428880125913e-05,6.855428880125913e-05,6.855428880125913e-05,6.855428880125913e-05,6.855428880125913e-05,1.2070219934656734e-06,1.2070219934656734e-06,1.2070219934656734e-06,1.2070219934656734e-06,1.2070219934656734e-06,1.2070219934656734e-06,1.2070219934656734e-06,1.2070219934656734e-06,1.2070219934656734e-06,1.2070219934656734e-06,2.7665736368476246e-08,2.7665736368476246e-08,2.7665736368476246e-08,2.7665736368476246e-08,2.7665736368476246e-08,2.7665736368476246e-08,2.7665736368476246e-08,2.7665736368476246e-08,2.7665736368476246e-08,2.7665736368476246e-08,2.875096383192499e-07,2.875096383192499e-07,2.875096383192499e-07,2.875096383192499e-07,2.875096383192499e-07,2.875096383192499e-07,2.875096383192499e-07,2.875096383192499e-07,2.875096383192499e-07,2.875096383192499e-07,1.1474707850567256e-07,1.1474707850567256e-07,1.1474707850567256e-07,1.1474707850567256e-07,1.1474707850567256e-07,1.1474707850567256e-07,1.1474707850567256e-07,1.1474707850567256e-07,1.1474707850567256e-07,1.1474707850567256e-07,0.0005474762268198319,0.0005474762268198319,0.0005474762268198319,0.0005474762268198319,0.0005474762268198319,0.0005474762268198319,0.0005474762268198319,0.0005474762268198319,0.0005474762268198319,0.0005474762268198319,0.07485237702262726,0.07485237702262726,0.07485237702262726,0.07485237702262726,0.07485237702262726,0.07485237702262726,0.07485237702262726,0.07485237702262726,0.07485237702262726,0.07485237702262726,0.024015724922188397,0.024015724922188397,0.024015724922188397,0.024015724922188397,0.024015724922188397,0.024015724922188397,0.024015724922188397,0.024015724922188397,0.024015724922188397,0.024015724922188397,7.949213642888253e-06,7.949213642888253e-06,7.949213642888253e-06,7.949213642888253e-06,7.949213642888253e-06,7.949213642888253e-06,7.949213642888253e-06,7.949213642888253e-06,7.949213642888253e-06,7.949213642888253e-06,2.5166381645291835e-06,2.5166381645291835e-06,2.5166381645291835e-06,2.5166381645291835e-06,2.5166381645291835e-06,2.5166381645291835e-06,2.5166381645291835e-06,2.5166381645291835e-06,2.5166381645291835e-06,2.5166381645291835e-06,2.8821420805513753e-07,2.8821420805513753e-07,2.8821420805513753e-07,2.8821420805513753e-07,2.8821420805513753e-07,2.8821420805513753e-07,2.8821420805513753e-07,2.8821420805513753e-07,2.8821420805513753e-07,2.8821420805513753e-07,0.0002731868345540178,0.0002731868345540178,0.0002731868345540178,0.0002731868345540178,0.0002731868345540178,0.0002731868345540178,0.0002731868345540178,0.0002731868345540178,0.0002731868345540178,0.0002731868345540178,0.016184567036092723,0.016184567036092723,0.016184567036092723,0.016184567036092723,0.016184567036092723,0.016184567036092723,0.016184567036092723,0.016184567036092723,0.016184567036092723,0.016184567036092723,0.02096034571277272,0.02096034571277272,0.02096034571277272,0.02096034571277272,0.02096034571277272,0.02096034571277272,0.02096034571277272,0.02096034571277272,0.02096034571277272,0.02096034571277272,2.078657781456883e-05,2.078657781456883e-05,2.078657781456883e-05,2.078657781456883e-05,2.078657781456883e-05,2.078657781456883e-05,2.078657781456883e-05,2.078657781456883e-05,2.078657781456883e-05,2.078657781456883e-05
