,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
Otros productos alimenticios,0.28114839958488513,0.28114839958488513,0.28114839958488513,0.28114839958488513,0.28114839958488513,0.28114839958488513,0.28114839958488513,0.28114839958488513,0.28114839958488513,0.28114839958488513,0.1611420116630402,0.1611420116630402,0.1611420116630402,0.1611420116630402,0.1611420116630402,0.1611420116630402,0.1611420116630402,0.1611420116630402,0.1611420116630402,0.1611420116630402,0.18850245910948527,0.18850245910948527,0.18850245910948527,0.18850245910948527,0.18850245910948527,0.18850245910948527,0.18850245910948527,0.18850245910948527,0.18850245910948527,0.18850245910948527,0.33592550159142753,0.33592550159142753,0.33592550159142753,0.33592550159142753,0.33592550159142753,0.33592550159142753,0.33592550159142753,0.33592550159142753,0.33592550159142753,0.33592550159142753,0.25803567209692346,0.25803567209692346,0.25803567209692346,0.25803567209692346,0.25803567209692346,0.25803567209692346,0.25803567209692346,0.25803567209692346,0.25803567209692346,0.25803567209692346,0.27795884113099856,0.27795884113099856,0.27795884113099856,0.27795884113099856,0.27795884113099856,0.27795884113099856,0.27795884113099856,0.27795884113099856,0.27795884113099856,0.27795884113099856,0.3450421196693698,0.3450421196693698,0.3450421196693698,0.3450421196693698,0.3450421196693698,0.3450421196693698,0.3450421196693698,0.3450421196693698,0.3450421196693698,0.3450421196693698,0.24629996562384182,0.24629996562384182,0.24629996562384182,0.24629996562384182,0.24629996562384182,0.24629996562384182,0.24629996562384182,0.24629996562384182,0.24629996562384182,0.24629996562384182,0.34889376854689846,0.34889376854689846,0.34889376854689846,0.34889376854689846,0.34889376854689846,0.34889376854689846,0.34889376854689846,0.34889376854689846,0.34889376854689846,0.34889376854689846,0.3969878046072184,0.3969878046072184,0.3969878046072184,0.3969878046072184,0.3969878046072184,0.3969878046072184,0.3969878046072184,0.3969878046072184,0.3969878046072184,0.3969878046072184,0.6248346014779749,0.6248346014779749,0.6248346014779749,0.6248346014779749,0.6248346014779749,0.6248346014779749,0.6248346014779749,0.6248346014779749,0.6248346014779749,0.6248346014779749
Bebidas alcohólicas,0.27780961038070817,0.27780961038070817,0.27780961038070817,0.27780961038070817,0.27780961038070817,0.27780961038070817,0.27780961038070817,0.27780961038070817,0.27780961038070817,0.27780961038070817,0.38216145505094445,0.38216145505094445,0.38216145505094445,0.38216145505094445,0.38216145505094445,0.38216145505094445,0.38216145505094445,0.38216145505094445,0.38216145505094445,0.38216145505094445,0.2993573322466192,0.2993573322466192,0.2993573322466192,0.2993573322466192,0.2993573322466192,0.2993573322466192,0.2993573322466192,0.2993573322466192,0.2993573322466192,0.2993573322466192,0.27921275061995043,0.27921275061995043,0.27921275061995043,0.27921275061995043,0.27921275061995043,0.27921275061995043,0.27921275061995043,0.27921275061995043,0.27921275061995043,0.27921275061995043,0.3079591114432789,0.3079591114432789,0.3079591114432789,0.3079591114432789,0.3079591114432789,0.3079591114432789,0.3079591114432789,0.3079591114432789,0.3079591114432789,0.3079591114432789,0.423200513688049,0.423200513688049,0.423200513688049,0.423200513688049,0.423200513688049,0.423200513688049,0.423200513688049,0.423200513688049,0.423200513688049,0.423200513688049,0.5149979114339232,0.5149979114339232,0.5149979114339232,0.5149979114339232,0.5149979114339232,0.5149979114339232,0.5149979114339232,0.5149979114339232,0.5149979114339232,0.5149979114339232,0.6445000272148116,0.6445000272148116,0.6445000272148116,0.6445000272148116,0.6445000272148116,0.6445000272148116,0.6445000272148116,0.6445000272148116,0.6445000272148116,0.6445000272148116,0.49166196201091417,0.49166196201091417,0.49166196201091417,0.49166196201091417,0.49166196201091417,0.49166196201091417,0.49166196201091417,0.49166196201091417,0.49166196201091417,0.49166196201091417,0.4013434384440684,0.4013434384440684,0.4013434384440684,0.4013434384440684,0.4013434384440684,0.4013434384440684,0.4013434384440684,0.4013434384440684,0.4013434384440684,0.4013434384440684,0.7217296736476975,0.7217296736476975,0.7217296736476975,0.7217296736476975,0.7217296736476975,0.7217296736476975,0.7217296736476975,0.7217296736476975,0.7217296736476975,0.7217296736476975
Producción vitivinícola,0.2870306449444415,0.2870306449444415,0.2870306449444415,0.2870306449444415,0.2870306449444415,0.2870306449444415,0.2870306449444415,0.2870306449444415,0.2870306449444415,0.2870306449444415,0.3964862616735676,0.3964862616735676,0.3964862616735676,0.3964862616735676,0.3964862616735676,0.3964862616735676,0.3964862616735676,0.3964862616735676,0.3964862616735676,0.3964862616735676,0.44557683193602315,0.44557683193602315,0.44557683193602315,0.44557683193602315,0.44557683193602315,0.44557683193602315,0.44557683193602315,0.44557683193602315,0.44557683193602315,0.44557683193602315,0.6993333543209967,0.6993333543209967,0.6993333543209967,0.6993333543209967,0.6993333543209967,0.6993333543209967,0.6993333543209967,0.6993333543209967,0.6993333543209967,0.6993333543209967,0.3286175621850296,0.3286175621850296,0.3286175621850296,0.3286175621850296,0.3286175621850296,0.3286175621850296,0.3286175621850296,0.3286175621850296,0.3286175621850296,0.3286175621850296,0.5070048133014593,0.5070048133014593,0.5070048133014593,0.5070048133014593,0.5070048133014593,0.5070048133014593,0.5070048133014593,0.5070048133014593,0.5070048133014593,0.5070048133014593,0.4056604930729124,0.4056604930729124,0.4056604930729124,0.4056604930729124,0.4056604930729124,0.4056604930729124,0.4056604930729124,0.4056604930729124,0.4056604930729124,0.4056604930729124,0.707129650508187,0.707129650508187,0.707129650508187,0.707129650508187,0.707129650508187,0.707129650508187,0.707129650508187,0.707129650508187,0.707129650508187,0.707129650508187,0.38678752050911314,0.38678752050911314,0.38678752050911314,0.38678752050911314,0.38678752050911314,0.38678752050911314,0.38678752050911314,0.38678752050911314,0.38678752050911314,0.38678752050911314,0.42636032329139706,0.42636032329139706,0.42636032329139706,0.42636032329139706,0.42636032329139706,0.42636032329139706,0.42636032329139706,0.42636032329139706,0.42636032329139706,0.42636032329139706,0.6385608774808205,0.6385608774808205,0.6385608774808205,0.6385608774808205,0.6385608774808205,0.6385608774808205,0.6385608774808205,0.6385608774808205,0.6385608774808205,0.6385608774808205
Cerveza y malta,0.2812436347848779,0.2812436347848779,0.2812436347848779,0.2812436347848779,0.2812436347848779,0.2812436347848779,0.2812436347848779,0.2812436347848779,0.2812436347848779,0.2812436347848779,0.30441109913150743,0.30441109913150743,0.30441109913150743,0.30441109913150743,0.30441109913150743,0.30441109913150743,0.30441109913150743,0.30441109913150743,0.30441109913150743,0.30441109913150743,0.41691305987776595,0.41691305987776595,0.41691305987776595,0.41691305987776595,0.41691305987776595,0.41691305987776595,0.41691305987776595,0.41691305987776595,0.41691305987776595,0.41691305987776595,0.48876138883393594,0.48876138883393594,0.48876138883393594,0.48876138883393594,0.48876138883393594,0.48876138883393594,0.48876138883393594,0.48876138883393594,0.48876138883393594,0.48876138883393594,0.24143172898860588,0.24143172898860588,0.24143172898860588,0.24143172898860588,0.24143172898860588,0.24143172898860588,0.24143172898860588,0.24143172898860588,0.24143172898860588,0.24143172898860588,0.4058543170690987,0.4058543170690987,0.4058543170690987,0.4058543170690987,0.4058543170690987,0.4058543170690987,0.4058543170690987,0.4058543170690987,0.4058543170690987,0.4058543170690987,0.5314745734142035,0.5314745734142035,0.5314745734142035,0.5314745734142035,0.5314745734142035,0.5314745734142035,0.5314745734142035,0.5314745734142035,0.5314745734142035,0.5314745734142035,0.22675959654021582,0.22675959654021582,0.22675959654021582,0.22675959654021582,0.22675959654021582,0.22675959654021582,0.22675959654021582,0.22675959654021582,0.22675959654021582,0.22675959654021582,0.117146848023153,0.117146848023153,0.117146848023153,0.117146848023153,0.117146848023153,0.117146848023153,0.117146848023153,0.117146848023153,0.117146848023153,0.117146848023153,0.14673969818472798,0.14673969818472798,0.14673969818472798,0.14673969818472798,0.14673969818472798,0.14673969818472798,0.14673969818472798,0.14673969818472798,0.14673969818472798,0.14673969818472798,0.30982618935395667,0.30982618935395667,0.30982618935395667,0.30982618935395667,0.30982618935395667,0.30982618935395667,0.30982618935395667,0.30982618935395667,0.30982618935395667,0.30982618935395667
"Gaseosas, agua mineral y otras bebidas no alcohólicas",0.28213324363335346,0.28213324363335346,0.28213324363335346,0.28213324363335346,0.28213324363335346,0.28213324363335346,0.28213324363335346,0.28213324363335346,0.28213324363335346,0.28213324363335346,0.3811724784250847,0.3811724784250847,0.3811724784250847,0.3811724784250847,0.3811724784250847,0.3811724784250847,0.3811724784250847,0.3811724784250847,0.3811724784250847,0.3811724784250847,0.5076484182519048,0.5076484182519048,0.5076484182519048,0.5076484182519048,0.5076484182519048,0.5076484182519048,0.5076484182519048,0.5076484182519048,0.5076484182519048,0.5076484182519048,0.5151837038766427,0.5151837038766427,0.5151837038766427,0.5151837038766427,0.5151837038766427,0.5151837038766427,0.5151837038766427,0.5151837038766427,0.5151837038766427,0.5151837038766427,0.778073177551919,0.778073177551919,0.778073177551919,0.778073177551919,0.778073177551919,0.778073177551919,0.778073177551919,0.778073177551919,0.778073177551919,0.778073177551919,0.5666516965566304,0.5666516965566304,0.5666516965566304,0.5666516965566304,0.5666516965566304,0.5666516965566304,0.5666516965566304,0.5666516965566304,0.5666516965566304,0.5666516965566304,0.7258978160264107,0.7258978160264107,0.7258978160264107,0.7258978160264107,0.7258978160264107,0.7258978160264107,0.7258978160264107,0.7258978160264107,0.7258978160264107,0.7258978160264107,0.5562257825226791,0.5562257825226791,0.5562257825226791,0.5562257825226791,0.5562257825226791,0.5562257825226791,0.5562257825226791,0.5562257825226791,0.5562257825226791,0.5562257825226791,0.4547127097084491,0.4547127097084491,0.4547127097084491,0.4547127097084491,0.4547127097084491,0.4547127097084491,0.4547127097084491,0.4547127097084491,0.4547127097084491,0.4547127097084491,0.8177576304673417,0.8177576304673417,0.8177576304673417,0.8177576304673417,0.8177576304673417,0.8177576304673417,0.8177576304673417,0.8177576304673417,0.8177576304673417,0.8177576304673417,0.9071246082417828,0.9071246082417828,0.9071246082417828,0.9071246082417828,0.9071246082417828,0.9071246082417828,0.9071246082417828,0.9071246082417828,0.9071246082417828,0.9071246082417828
Productos de tabaco,0.2925732589079022,0.2925732589079022,0.2925732589079022,0.2925732589079022,0.2925732589079022,0.2925732589079022,0.2925732589079022,0.2925732589079022,0.2925732589079022,0.2925732589079022,0.3519110041174667,0.3519110041174667,0.3519110041174667,0.3519110041174667,0.3519110041174667,0.3519110041174667,0.3519110041174667,0.3519110041174667,0.3519110041174667,0.3519110041174667,0.17932590398206383,0.17932590398206383,0.17932590398206383,0.17932590398206383,0.17932590398206383,0.17932590398206383,0.17932590398206383,0.17932590398206383,0.17932590398206383,0.17932590398206383,0.12364618172993058,0.12364618172993058,0.12364618172993058,0.12364618172993058,0.12364618172993058,0.12364618172993058,0.12364618172993058,0.12364618172993058,0.12364618172993058,0.12364618172993058,0.22020304747560893,0.22020304747560893,0.22020304747560893,0.22020304747560893,0.22020304747560893,0.22020304747560893,0.22020304747560893,0.22020304747560893,0.22020304747560893,0.22020304747560893,0.31340883844555023,0.31340883844555023,0.31340883844555023,0.31340883844555023,0.31340883844555023,0.31340883844555023,0.31340883844555023,0.31340883844555023,0.31340883844555023,0.31340883844555023,0.5787424431786592,0.5787424431786592,0.5787424431786592,0.5787424431786592,0.5787424431786592,0.5787424431786592,0.5787424431786592,0.5787424431786592,0.5787424431786592,0.5787424431786592,1.2468438775686153,1.2468438775686153,1.2468438775686153,1.2468438775686153,1.2468438775686153,1.2468438775686153,1.2468438775686153,1.2468438775686153,1.2468438775686153,1.2468438775686153,3.3176199051797584,3.3176199051797584,3.3176199051797584,3.3176199051797584,3.3176199051797584,3.3176199051797584,3.3176199051797584,3.3176199051797584,3.3176199051797584,3.3176199051797584,4.860780199751202,4.860780199751202,4.860780199751202,4.860780199751202,4.860780199751202,4.860780199751202,4.860780199751202,4.860780199751202,4.860780199751202,4.860780199751202,2.32262779297856,2.32262779297856,2.32262779297856,2.32262779297856,2.32262779297856,2.32262779297856,2.32262779297856,2.32262779297856,2.32262779297856,2.32262779297856
"Fibras, hilados y tejeduría de productos textiles",0.2843323525174579,0.2843323525174579,0.2843323525174579,0.2843323525174579,0.2843323525174579,0.2843323525174579,0.2843323525174579,0.2843323525174579,0.2843323525174579,0.2843323525174579,0.15365158662026257,0.15365158662026257,0.15365158662026257,0.15365158662026257,0.15365158662026257,0.15365158662026257,0.15365158662026257,0.15365158662026257,0.15365158662026257,0.15365158662026257,0.082763339357661,0.082763339357661,0.082763339357661,0.082763339357661,0.082763339357661,0.082763339357661,0.082763339357661,0.082763339357661,0.082763339357661,0.082763339357661,0.09400820735647741,0.09400820735647741,0.09400820735647741,0.09400820735647741,0.09400820735647741,0.09400820735647741,0.09400820735647741,0.09400820735647741,0.09400820735647741,0.09400820735647741,0.20432867965860524,0.20432867965860524,0.20432867965860524,0.20432867965860524,0.20432867965860524,0.20432867965860524,0.20432867965860524,0.20432867965860524,0.20432867965860524,0.20432867965860524,0.382436440564371,0.382436440564371,0.382436440564371,0.382436440564371,0.382436440564371,0.382436440564371,0.382436440564371,0.382436440564371,0.382436440564371,0.382436440564371,0.5160926845673375,0.5160926845673375,0.5160926845673375,0.5160926845673375,0.5160926845673375,0.5160926845673375,0.5160926845673375,0.5160926845673375,0.5160926845673375,0.5160926845673375,1.1063938961698216,1.1063938961698216,1.1063938961698216,1.1063938961698216,1.1063938961698216,1.1063938961698216,1.1063938961698216,1.1063938961698216,1.1063938961698216,1.1063938961698216,1.7786164311037078,1.7786164311037078,1.7786164311037078,1.7786164311037078,1.7786164311037078,1.7786164311037078,1.7786164311037078,1.7786164311037078,1.7786164311037078,1.7786164311037078,4.229688695227329,4.229688695227329,4.229688695227329,4.229688695227329,4.229688695227329,4.229688695227329,4.229688695227329,4.229688695227329,4.229688695227329,4.229688695227329,11.537759728033969,11.537759728033969,11.537759728033969,11.537759728033969,11.537759728033969,11.537759728033969,11.537759728033969,11.537759728033969,11.537759728033969,11.537759728033969
Acabado de productos textiles,0.28636346436521354,0.28636346436521354,0.28636346436521354,0.28636346436521354,0.28636346436521354,0.28636346436521354,0.28636346436521354,0.28636346436521354,0.28636346436521354,0.28636346436521354,0.6327118767614603,0.6327118767614603,0.6327118767614603,0.6327118767614603,0.6327118767614603,0.6327118767614603,0.6327118767614603,0.6327118767614603,0.6327118767614603,0.6327118767614603,0.33711868578383264,0.33711868578383264,0.33711868578383264,0.33711868578383264,0.33711868578383264,0.33711868578383264,0.33711868578383264,0.33711868578383264,0.33711868578383264,0.33711868578383264,0.17273472063505935,0.17273472063505935,0.17273472063505935,0.17273472063505935,0.17273472063505935,0.17273472063505935,0.17273472063505935,0.17273472063505935,0.17273472063505935,0.17273472063505935,0.1496164134219491,0.1496164134219491,0.1496164134219491,0.1496164134219491,0.1496164134219491,0.1496164134219491,0.1496164134219491,0.1496164134219491,0.1496164134219491,0.1496164134219491,0.2887878827709356,0.2887878827709356,0.2887878827709356,0.2887878827709356,0.2887878827709356,0.2887878827709356,0.2887878827709356,0.2887878827709356,0.2887878827709356,0.2887878827709356,0.5177172355337989,0.5177172355337989,0.5177172355337989,0.5177172355337989,0.5177172355337989,0.5177172355337989,0.5177172355337989,0.5177172355337989,0.5177172355337989,0.5177172355337989,0.7301702257220155,0.7301702257220155,0.7301702257220155,0.7301702257220155,0.7301702257220155,0.7301702257220155,0.7301702257220155,0.7301702257220155,0.7301702257220155,0.7301702257220155,1.5785756280320085,1.5785756280320085,1.5785756280320085,1.5785756280320085,1.5785756280320085,1.5785756280320085,1.5785756280320085,1.5785756280320085,1.5785756280320085,1.5785756280320085,2.216192068276235,2.216192068276235,2.216192068276235,2.216192068276235,2.216192068276235,2.216192068276235,2.216192068276235,2.216192068276235,2.216192068276235,2.216192068276235,5.667785156298533,5.667785156298533,5.667785156298533,5.667785156298533,5.667785156298533,5.667785156298533,5.667785156298533,5.667785156298533,5.667785156298533,5.667785156298533
Fabricación de productos textiles,0.27958747242922133,0.27958747242922133,0.27958747242922133,0.27958747242922133,0.27958747242922133,0.27958747242922133,0.27958747242922133,0.27958747242922133,0.27958747242922133,0.27958747242922133,0.12938312288339748,0.12938312288339748,0.12938312288339748,0.12938312288339748,0.12938312288339748,0.12938312288339748,0.12938312288339748,0.12938312288339748,0.12938312288339748,0.12938312288339748,0.058905621173921396,0.058905621173921396,0.058905621173921396,0.058905621173921396,0.058905621173921396,0.058905621173921396,0.058905621173921396,0.058905621173921396,0.058905621173921396,0.058905621173921396,0.10818217134207497,0.10818217134207497,0.10818217134207497,0.10818217134207497,0.10818217134207497,0.10818217134207497,0.10818217134207497,0.10818217134207497,0.10818217134207497,0.10818217134207497,0.2166843596783652,0.2166843596783652,0.2166843596783652,0.2166843596783652,0.2166843596783652,0.2166843596783652,0.2166843596783652,0.2166843596783652,0.2166843596783652,0.2166843596783652,0.3247402883766348,0.3247402883766348,0.3247402883766348,0.3247402883766348,0.3247402883766348,0.3247402883766348,0.3247402883766348,0.3247402883766348,0.3247402883766348,0.3247402883766348,0.5571925219944651,0.5571925219944651,0.5571925219944651,0.5571925219944651,0.5571925219944651,0.5571925219944651,0.5571925219944651,0.5571925219944651,0.5571925219944651,0.5571925219944651,1.2544186076492991,1.2544186076492991,1.2544186076492991,1.2544186076492991,1.2544186076492991,1.2544186076492991,1.2544186076492991,1.2544186076492991,1.2544186076492991,1.2544186076492991,1.6825212933522904,1.6825212933522904,1.6825212933522904,1.6825212933522904,1.6825212933522904,1.6825212933522904,1.6825212933522904,1.6825212933522904,1.6825212933522904,1.6825212933522904,0.8671376266475406,0.8671376266475406,0.8671376266475406,0.8671376266475406,0.8671376266475406,0.8671376266475406,0.8671376266475406,0.8671376266475406,0.8671376266475406,0.8671376266475406,0.95111657750937,0.95111657750937,0.95111657750937,0.95111657750937,0.95111657750937,0.95111657750937,0.95111657750937,0.95111657750937,0.95111657750937,0.95111657750937
Tejidos de punto,0.27878645426653303,0.27878645426653303,0.27878645426653303,0.27878645426653303,0.27878645426653303,0.27878645426653303,0.27878645426653303,0.27878645426653303,0.27878645426653303,0.27878645426653303,0.13545222282580482,0.13545222282580482,0.13545222282580482,0.13545222282580482,0.13545222282580482,0.13545222282580482,0.13545222282580482,0.13545222282580482,0.13545222282580482,0.13545222282580482,0.23710298031822674,0.23710298031822674,0.23710298031822674,0.23710298031822674,0.23710298031822674,0.23710298031822674,0.23710298031822674,0.23710298031822674,0.23710298031822674,0.23710298031822674,0.38548544279277674,0.38548544279277674,0.38548544279277674,0.38548544279277674,0.38548544279277674,0.38548544279277674,0.38548544279277674,0.38548544279277674,0.38548544279277674,0.38548544279277674,0.8022562406736045,0.8022562406736045,0.8022562406736045,0.8022562406736045,0.8022562406736045,0.8022562406736045,0.8022562406736045,0.8022562406736045,0.8022562406736045,0.8022562406736045,2.011139946417151,2.011139946417151,2.011139946417151,2.011139946417151,2.011139946417151,2.011139946417151,2.011139946417151,2.011139946417151,2.011139946417151,2.011139946417151,3.2929919820995357,3.2929919820995357,3.2929919820995357,3.2929919820995357,3.2929919820995357,3.2929919820995357,3.2929919820995357,3.2929919820995357,3.2929919820995357,3.2929919820995357,1.809063612064099,1.809063612064099,1.809063612064099,1.809063612064099,1.809063612064099,1.809063612064099,1.809063612064099,1.809063612064099,1.809063612064099,1.809063612064099,2.5893323268336044,2.5893323268336044,2.5893323268336044,2.5893323268336044,2.5893323268336044,2.5893323268336044,2.5893323268336044,2.5893323268336044,2.5893323268336044,2.5893323268336044,4.78988703490244,4.78988703490244,4.78988703490244,4.78988703490244,4.78988703490244,4.78988703490244,4.78988703490244,4.78988703490244,4.78988703490244,4.78988703490244,2.6782575936912467,2.6782575936912467,2.6782575936912467,2.6782575936912467,2.6782575936912467,2.6782575936912467,2.6782575936912467,2.6782575936912467,2.6782575936912467,2.6782575936912467
"Prendas de vestir, terminación y teñido de pieles",0.2808286089591272,0.2808286089591272,0.2808286089591272,0.2808286089591272,0.2808286089591272,0.2808286089591272,0.2808286089591272,0.2808286089591272,0.2808286089591272,0.2808286089591272,0.12999002970872642,0.12999002970872642,0.12999002970872642,0.12999002970872642,0.12999002970872642,0.12999002970872642,0.12999002970872642,0.12999002970872642,0.12999002970872642,0.12999002970872642,0.07482468237454132,0.07482468237454132,0.07482468237454132,0.07482468237454132,0.07482468237454132,0.07482468237454132,0.07482468237454132,0.07482468237454132,0.07482468237454132,0.07482468237454132,0.027806216919579185,0.027806216919579185,0.027806216919579185,0.027806216919579185,0.027806216919579185,0.027806216919579185,0.027806216919579185,0.027806216919579185,0.027806216919579185,0.027806216919579185,0.0664743931818812,0.0664743931818812,0.0664743931818812,0.0664743931818812,0.0664743931818812,0.0664743931818812,0.0664743931818812,0.0664743931818812,0.0664743931818812,0.0664743931818812,0.1321452623081143,0.1321452623081143,0.1321452623081143,0.1321452623081143,0.1321452623081143,0.1321452623081143,0.1321452623081143,0.1321452623081143,0.1321452623081143,0.1321452623081143,0.16498522543191285,0.16498522543191285,0.16498522543191285,0.16498522543191285,0.16498522543191285,0.16498522543191285,0.16498522543191285,0.16498522543191285,0.16498522543191285,0.16498522543191285,0.35660983799146173,0.35660983799146173,0.35660983799146173,0.35660983799146173,0.35660983799146173,0.35660983799146173,0.35660983799146173,0.35660983799146173,0.35660983799146173,0.35660983799146173,0.6484840419670901,0.6484840419670901,0.6484840419670901,0.6484840419670901,0.6484840419670901,0.6484840419670901,0.6484840419670901,0.6484840419670901,0.6484840419670901,0.6484840419670901,1.4231280355793574,1.4231280355793574,1.4231280355793574,1.4231280355793574,1.4231280355793574,1.4231280355793574,1.4231280355793574,1.4231280355793574,1.4231280355793574,1.4231280355793574,3.0395256943750004,3.0395256943750004,3.0395256943750004,3.0395256943750004,3.0395256943750004,3.0395256943750004,3.0395256943750004,3.0395256943750004,3.0395256943750004,3.0395256943750004
Curtido y terminación de cueros,0.28225028537272046,0.28225028537272046,0.28225028537272046,0.28225028537272046,0.28225028537272046,0.28225028537272046,0.28225028537272046,0.28225028537272046,0.28225028537272046,0.28225028537272046,0.5943698965052757,0.5943698965052757,0.5943698965052757,0.5943698965052757,0.5943698965052757,0.5943698965052757,0.5943698965052757,0.5943698965052757,0.5943698965052757,0.5943698965052757,0.70355832841138,0.70355832841138,0.70355832841138,0.70355832841138,0.70355832841138,0.70355832841138,0.70355832841138,0.70355832841138,0.70355832841138,0.70355832841138,0.7358876029766481,0.7358876029766481,0.7358876029766481,0.7358876029766481,0.7358876029766481,0.7358876029766481,0.7358876029766481,0.7358876029766481,0.7358876029766481,0.7358876029766481,0.5901044530527422,0.5901044530527422,0.5901044530527422,0.5901044530527422,0.5901044530527422,0.5901044530527422,0.5901044530527422,0.5901044530527422,0.5901044530527422,0.5901044530527422,0.5758020678595654,0.5758020678595654,0.5758020678595654,0.5758020678595654,0.5758020678595654,0.5758020678595654,0.5758020678595654,0.5758020678595654,0.5758020678595654,0.5758020678595654,1.0347209042763872,1.0347209042763872,1.0347209042763872,1.0347209042763872,1.0347209042763872,1.0347209042763872,1.0347209042763872,1.0347209042763872,1.0347209042763872,1.0347209042763872,0.4912055391804948,0.4912055391804948,0.4912055391804948,0.4912055391804948,0.4912055391804948,0.4912055391804948,0.4912055391804948,0.4912055391804948,0.4912055391804948,0.4912055391804948,0.2335348926744807,0.2335348926744807,0.2335348926744807,0.2335348926744807,0.2335348926744807,0.2335348926744807,0.2335348926744807,0.2335348926744807,0.2335348926744807,0.2335348926744807,0.32834545588129593,0.32834545588129593,0.32834545588129593,0.32834545588129593,0.32834545588129593,0.32834545588129593,0.32834545588129593,0.32834545588129593,0.32834545588129593,0.32834545588129593,0.6409488016170473,0.6409488016170473,0.6409488016170473,0.6409488016170473,0.6409488016170473,0.6409488016170473,0.6409488016170473,0.6409488016170473,0.6409488016170473,0.6409488016170473
Marroquinería y talabartería,0.2807045980464995,0.2807045980464995,0.2807045980464995,0.2807045980464995,0.2807045980464995,0.2807045980464995,0.2807045980464995,0.2807045980464995,0.2807045980464995,0.2807045980464995,0.1310775933035524,0.1310775933035524,0.1310775933035524,0.1310775933035524,0.1310775933035524,0.1310775933035524,0.1310775933035524,0.1310775933035524,0.1310775933035524,0.1310775933035524,0.0627999174140692,0.0627999174140692,0.0627999174140692,0.0627999174140692,0.0627999174140692,0.0627999174140692,0.0627999174140692,0.0627999174140692,0.0627999174140692,0.0627999174140692,0.11925278538764683,0.11925278538764683,0.11925278538764683,0.11925278538764683,0.11925278538764683,0.11925278538764683,0.11925278538764683,0.11925278538764683,0.11925278538764683,0.11925278538764683,0.20753208923049993,0.20753208923049993,0.20753208923049993,0.20753208923049993,0.20753208923049993,0.20753208923049993,0.20753208923049993,0.20753208923049993,0.20753208923049993,0.20753208923049993,0.3453926670119012,0.3453926670119012,0.3453926670119012,0.3453926670119012,0.3453926670119012,0.3453926670119012,0.3453926670119012,0.3453926670119012,0.3453926670119012,0.3453926670119012,0.8334523924926174,0.8334523924926174,0.8334523924926174,0.8334523924926174,0.8334523924926174,0.8334523924926174,0.8334523924926174,0.8334523924926174,0.8334523924926174,0.8334523924926174,0.9364894274370927,0.9364894274370927,0.9364894274370927,0.9364894274370927,0.9364894274370927,0.9364894274370927,0.9364894274370927,0.9364894274370927,0.9364894274370927,0.9364894274370927,1.750882562275935,1.750882562275935,1.750882562275935,1.750882562275935,1.750882562275935,1.750882562275935,1.750882562275935,1.750882562275935,1.750882562275935,1.750882562275935,1.3735706660754632,1.3735706660754632,1.3735706660754632,1.3735706660754632,1.3735706660754632,1.3735706660754632,1.3735706660754632,1.3735706660754632,1.3735706660754632,1.3735706660754632,1.2831269909753251,1.2831269909753251,1.2831269909753251,1.2831269909753251,1.2831269909753251,1.2831269909753251,1.2831269909753251,1.2831269909753251,1.2831269909753251,1.2831269909753251
